MON,DAY,HR,HR OF YR,DRY BULB,WET BULB,
1,7,1,146,37.00,32.40,
1,7,2,147,37.00,32.40,
1,7,3,148,37.00,32.40,
1,7,4,149,37.00,32.40,
1,7,5,150,37.00,32.80,
1,7,6,151,37.00,32.80,
1,7,7,152,37.00,33.20,
1,7,8,153,37.00,34.00,
1,7,9,154,37.00,34.40,
1,7,10,155,37.90,35.30,
1,7,11,156,37.90,36.60,
1,7,12,157,37.90,37.50,
1,7,13,158,39.00,38.50,
1,7,14,159,39.00,38.50,
1,7,15,160,39.90,39.50,
1,7,16,161,39.90,39.90,
1,7,17,162,39.90,39.90,
1,7,18,163,39.90,39.90,
1,7,19,164,41.00,40.50,
1,7,20,165,41.00,40.50,
1,7,21,166,41.00,40.50,
1,7,22,167,41.00,40.50,
1,7,23,168,41.00,40.50,
1,8,0,169,41.00,40.50,
1,8,1,170,39.00,37.60,
1,8,2,171,37.00,34.40,
1,8,3,172,34.00,31.50,
1,8,4,173,33.10,29.60,
1,8,5,174,30.90,28.30,
1,8,6,175,30.00,27.00,
1,8,7,176,28.00,25.80,
1,8,8,177,26.10,24.00,
1,8,9,178,24.10,22.10,
1,8,10,179,24.10,21.80,
1,8,11,180,24.10,21.30,
1,8,12,181,25.00,21.60,
1,8,13,182,25.00,21.90,
1,8,14,183,24.10,20.60,
1,8,15,184,24.10,20.30,
1,8,16,185,24.10,20.30,
1,8,17,186,23.00,19.40,
1,8,18,187,19.90,17.00,
1,8,19,188,19.00,16.20,
1,8,20,189,18.00,15.30,
1,8,21,190,18.00,15.30,
1,8,22,191,17.10,14.60,
1,8,23,192,16.00,13.40,
1,9,0,193,14.00,11.30,
1,9,1,194,12.90,10.30,
1,9,2,195,12.00,9.60,
1,9,3,196,10.90,8.60,
1,9,4,197,10.00,8.00,
1,9,5,198,10.00,7.90,
1,9,6,199,9.00,7.00,
1,9,7,200,8.10,6.20,
1,9,8,201,8.10,6.20,
1,9,9,202,10.00,7.50,
1,9,10,203,10.90,8.00,
1,9,11,204,15.10,11.60,
1,9,12,205,17.10,13.10,
1,9,13,206,19.90,15.40,
1,9,14,207,23.00,18.00,
1,9,15,208,25.00,19.40,
1,9,16,209,26.10,20.30,
1,9,17,210,27.00,20.70,
1,9,18,211,25.00,19.40,
1,9,19,212,25.00,19.20,
1,9,20,213,21.90,17.50,
1,9,21,214,19.90,16.80,
1,9,22,215,19.00,16.40,
1,9,23,216,19.00,16.80,
1,10,0,217,18.00,15.90,
1,10,1,218,17.10,15.20,
1,10,2,219,17.10,15.40,
1,10,3,220,16.00,14.60,
1,10,4,221,16.00,14.60,
1,10,5,222,16.00,14.90,
1,10,6,223,15.10,14.00,
1,10,7,224,15.10,13.90,
1,10,8,225,15.10,13.90,
1,10,9,226,16.00,14.90,
1,10,10,227,21.00,19.40,
1,10,11,228,27.00,23.10,
1,10,12,229,30.90,25.20,
1,10,13,230,33.10,26.30,
1,10,14,231,36.00,28.10,
1,10,15,232,39.00,30.30,
1,10,16,233,39.90,31.00,
1,10,17,234,41.00,32.10,
1,10,18,235,41.00,31.60,
1,10,19,236,33.10,27.70,
1,10,20,237,30.00,26.40,
1,10,21,238,27.00,24.50,
1,10,22,239,27.00,24.80,
1,10,23,240,27.00,25.10,
1,11,0,241,27.00,25.10,
1,11,1,242,27.00,25.50,
1,11,2,243,28.00,25.70,
1,11,3,244,30.00,26.40,
1,11,4,245,28.90,26.60,
1,11,5,246,30.90,28.90,
1,11,6,247,33.10,29.50,
1,11,7,248,33.10,30.20,
1,11,8,249,34.00,32.20,
1,11,9,250,34.00,31.80,
1,11,10,251,36.00,32.60,
1,11,11,252,36.00,33.40,
1,11,12,253,36.00,34.20,
1,11,13,254,35.10,34.20,
1,11,14,255,36.00,35.50,
1,11,15,256,36.00,35.90,
1,11,16,257,37.00,36.90,
1,11,17,258,37.00,36.90,
1,11,18,259,37.00,36.90,
1,11,19,260,37.00,36.90,
1,11,20,261,35.10,35.00,
1,11,21,262,34.00,33.90,
1,11,22,263,34.00,33.90,
1,11,23,264,33.10,33.00,
1,12,0,265,32.00,31.90,
1,12,1,266,32.00,31.90,
1,12,2,267,30.00,29.90,
1,12,3,268,28.90,28.80,
1,12,4,269,28.90,28.80,
1,12,5,270,28.00,27.90,
1,12,6,271,28.00,27.90,
1,12,7,272,28.00,27.90,
1,12,8,273,28.00,27.90,
1,12,9,274,27.00,26.90,
1,12,10,275,28.00,27.90,
1,12,11,276,28.90,28.80,
1,12,12,277,30.00,29.90,
1,12,13,278,30.90,30.80,
1,12,14,279,30.90,30.80,
1,12,15,280,30.90,30.80,
1,12,16,281,32.00,31.50,
1,12,17,282,32.00,31.50,
1,12,18,283,32.00,31.50,
1,12,19,284,32.00,31.40,
1,12,20,285,32.00,31.40,
1,12,21,286,32.00,31.40,
1,12,22,287,30.90,30.50,
1,12,23,288,30.90,30.80,
1,13,0,289,30.90,30.80,
1,13,1,290,32.00,31.50,
1,13,2,291,33.10,32.60,
1,13,3,292,33.10,32.60,
1,13,4,293,34.00,33.10,
1,13,5,294,34.00,33.50,
1,13,6,295,34.00,33.60,
1,13,7,296,34.00,33.90,
1,13,8,297,35.10,35.00,
1,13,9,298,36.00,35.90,
1,13,10,299,37.90,37.90,
1,13,11,300,44.10,44.00,
1,13,12,301,45.00,44.90,
1,13,13,302,46.90,46.90,
1,13,14,303,51.10,50.50,
1,13,15,304,51.10,51.10,
1,13,16,305,53.10,52.50,
1,13,17,306,57.00,55.80,
1,13,18,307,57.00,55.80,
1,13,19,308,57.00,55.80,
1,13,20,309,57.90,54.40,
1,13,21,310,57.90,50.40,
1,13,22,311,51.10,45.00,
1,13,23,312,48.00,43.10,
1,14,0,313,43.00,38.10,
1,14,1,314,41.00,37.00,
1,14,2,315,39.00,35.10,
1,14,3,316,39.00,34.70,
1,14,4,317,37.90,34.00,
1,14,5,318,36.00,32.60,
1,14,6,319,35.10,32.00,
1,14,7,320,34.00,31.40,
1,14,8,321,30.90,28.90,
1,14,9,322,35.10,32.00,
1,14,10,323,36.00,32.50,
1,14,11,324,39.00,34.30,
1,14,12,325,41.00,34.70,
1,14,13,326,43.00,35.80,
1,14,14,327,44.10,36.10,
1,14,15,328,46.00,36.50,
1,14,16,329,45.00,35.70,
1,14,17,330,45.00,35.10,
1,14,18,331,42.10,33.50,
1,14,19,332,39.00,32.00,
1,14,20,333,37.00,30.50,
1,14,21,334,34.00,29.10,
1,14,22,335,30.00,26.70,
1,14,23,336,30.00,26.70,
1,15,0,337,28.00,25.70,
1,15,1,338,26.10,24.20,
1,15,2,339,25.00,23.80,
1,15,3,340,23.00,21.90,
1,15,4,341,24.10,22.60,
1,15,5,342,21.90,20.90,
1,15,6,343,21.90,20.90,
1,15,7,344,21.90,21.20,
1,15,8,345,21.00,19.90,
1,15,9,346,23.00,21.90,
1,15,10,347,28.00,26.10,
1,15,11,348,34.00,30.30,
1,15,12,349,39.00,33.20,
1,15,13,350,42.10,33.80,
1,15,14,351,44.10,34.60,
1,15,15,352,46.00,35.70,
1,15,16,353,46.00,35.50,
1,15,17,354,46.00,35.00,
1,15,18,355,45.00,34.20,
1,15,19,356,41.00,32.40,
1,15,20,357,37.00,31.10,
1,15,21,358,32.00,28.90,
1,15,22,359,32.00,28.50,
1,15,23,360,33.10,29.80,
1,16,0,361,36.00,30.60,
1,16,1,362,36.00,30.90,
1,16,2,363,36.00,30.90,
1,16,3,364,37.90,32.60,
1,16,4,365,39.00,35.50,
1,16,5,366,37.90,33.70,
1,16,6,367,37.90,33.70,
1,16,7,368,39.00,33.00,
1,16,8,369,35.10,32.10,
1,16,9,370,37.90,32.60,
1,16,10,371,39.90,33.80,
1,16,11,372,42.10,35.10,
1,16,12,373,42.10,35.10,
1,16,13,374,43.00,37.40,
1,16,14,375,39.90,36.90,
1,16,15,376,37.90,36.70,
1,16,16,377,37.90,37.10,
1,16,17,378,37.90,37.10,
1,16,18,379,37.90,37.50,
1,16,19,380,39.00,37.30,
1,16,20,381,37.90,35.40,
1,16,21,382,37.90,34.90,
1,16,22,383,36.00,33.00,
1,16,23,384,34.00,31.50,
1,17,0,385,34.00,30.80,
1,17,1,386,33.10,30.30,
1,17,2,387,32.00,28.90,
1,17,3,388,30.90,27.90,
1,17,4,389,30.00,26.20,
1,17,5,390,28.90,25.20,
1,17,6,391,27.00,23.50,
1,17,7,392,26.10,22.70,
1,17,8,393,24.10,21.10,
1,17,9,394,24.10,20.80,
1,17,10,395,24.10,20.60,
1,17,11,396,24.10,20.60,
1,17,12,397,26.10,21.90,
1,17,13,398,28.00,23.20,
1,17,14,399,28.00,23.20,
1,17,15,400,27.00,22.50,
1,17,16,401,27.00,22.10,
1,17,17,402,26.10,21.50,
1,17,18,403,24.10,19.90,
1,17,19,404,24.10,19.90,
1,17,20,405,23.00,19.00,
1,17,21,406,21.90,18.00,
1,17,22,407,21.00,17.20,
1,17,23,408,21.00,17.20,
1,18,0,409,19.00,16.00,
1,18,1,410,18.00,15.30,
1,18,2,411,18.00,15.30,
1,18,3,412,18.00,15.10,
1,18,4,413,17.10,14.60,
1,18,5,414,16.00,13.60,
1,18,6,415,15.10,12.80,
1,18,7,416,15.10,12.80,
1,18,8,417,15.10,12.80,
1,18,9,418,16.00,13.80,
1,18,10,419,19.00,16.00,
1,18,11,420,21.00,17.00,
1,18,12,421,24.10,19.50,
1,18,13,422,25.00,20.00,
1,18,14,423,27.00,21.30,
1,18,15,424,28.90,22.70,
1,18,16,425,28.90,22.70,
1,18,17,426,28.90,22.60,
1,18,18,427,26.10,20.70,
1,18,19,428,25.00,19.80,
1,18,20,429,23.00,18.80,
1,18,21,430,21.00,17.00,
1,18,22,431,18.00,15.80,
1,18,23,432,16.00,14.40,
1,19,0,433,17.10,15.00,
1,19,1,434,16.00,14.40,
1,19,2,435,14.00,13.10,
1,19,3,436,12.90,11.90,
1,19,4,437,12.90,12.10,
1,19,5,438,12.90,12.30,
1,19,6,439,12.00,11.40,
1,19,7,440,12.00,11.40,
1,19,8,441,10.90,10.40,
1,19,9,442,14.00,12.90,
1,19,10,443,19.90,17.80,
1,19,11,444,28.00,23.70,
1,19,12,445,35.10,27.20,
1,19,13,446,35.10,27.20,
1,19,14,447,37.00,28.50,
1,19,15,448,37.90,28.70,
1,19,16,449,39.00,29.50,
1,19,17,450,39.00,29.90,
1,19,18,451,39.00,29.90,
1,19,19,452,39.00,29.90,
1,19,20,453,39.00,30.00,
1,19,21,454,37.90,29.20,
1,19,22,455,36.00,28.10,
1,19,23,456,35.10,27.40,
1,20,0,457,34.00,26.90,
1,20,1,458,32.00,25.70,
1,20,2,459,27.00,23.20,
1,20,3,460,28.90,23.70,
1,20,4,461,28.00,23.30,
1,20,5,462,30.00,24.80,
1,20,6,463,30.90,25.20,
1,20,7,464,30.90,25.20,
1,20,8,465,32.00,26.10,
1,20,9,466,32.00,25.80,
1,20,10,467,28.90,26.60,
1,20,11,468,30.00,27.60,
1,20,12,469,30.00,27.90,
1,20,13,470,30.90,28.20,
1,20,14,471,32.00,29.50,
1,20,15,472,32.00,29.80,
1,20,16,473,33.10,31.70,
1,20,17,474,34.00,31.70,
1,20,18,475,34.00,31.70,
1,20,19,476,33.10,31.70,
1,20,20,477,33.10,31.70,
1,20,21,478,32.00,31.00,
1,20,22,479,32.00,30.30,
1,20,23,480,33.10,30.50,
1,21,0,481,27.00,26.50,
1,21,1,482,28.00,27.20,
1,21,2,483,25.00,24.90,
1,21,3,484,24.10,24.00,
1,21,4,485,23.00,22.50,
1,21,5,486,23.00,22.50,
1,21,6,487,25.00,24.20,
1,21,7,488,25.00,24.20,
1,21,8,489,25.00,24.20,
1,21,9,490,28.00,26.10,
1,21,10,491,32.00,28.20,
1,21,11,492,37.00,31.80,
1,21,12,493,41.00,33.70,
1,21,13,494,42.10,35.00,
1,21,14,495,44.10,36.80,
1,21,15,496,45.00,37.30,
1,21,16,497,46.00,37.50,
1,21,17,498,45.00,36.60,
1,21,18,499,41.00,34.10,
1,21,19,500,39.00,32.90,
1,21,20,501,36.00,30.90,
1,21,21,502,34.00,29.70,
1,21,22,503,34.00,29.70,
1,21,23,504,34.00,29.70,
1,22,0,505,33.10,29.20,
1,22,1,506,32.00,28.20,
1,22,2,507,30.90,27.30,
1,22,3,508,30.00,27.00,
1,22,4,509,26.10,24.30,
1,22,5,510,27.00,24.80,
1,22,6,511,27.00,25.10,
1,22,7,512,27.00,24.80,
1,22,8,513,24.10,22.60,
1,22,9,514,28.00,25.80,
1,22,10,515,30.90,28.20,
1,22,11,516,34.00,30.00,
1,22,12,517,37.00,32.00,
1,22,13,518,39.90,33.70,
1,22,14,519,42.10,35.00,
1,22,15,520,45.00,36.60,
1,22,16,521,46.00,37.50,
1,22,17,522,45.00,37.00,
1,22,18,523,43.00,35.90,
1,22,19,524,39.90,34.10,
1,22,20,525,37.00,32.10,
1,22,21,526,30.90,28.50,
1,22,22,527,28.90,27.30,
1,22,23,528,27.00,25.90,
1,23,0,529,25.00,24.20,
1,23,1,530,25.00,24.60,
1,23,2,531,24.10,23.70,
1,23,3,532,23.00,22.60,
1,23,4,533,23.00,22.60,
1,23,5,534,21.90,21.60,
1,23,6,535,21.00,21.00,
1,23,7,536,21.00,20.60,
1,23,8,537,21.90,21.60,
1,23,9,538,25.00,24.30,
1,23,10,539,34.00,31.80,
1,23,11,540,42.10,36.80,
1,23,12,541,50.00,41.10,
1,23,13,542,54.00,43.40,
1,23,14,543,60.10,46.70,
1,23,15,544,61.00,46.70,
1,23,16,545,62.10,47.60,
1,23,17,546,59.00,46.20,
1,23,18,547,57.00,44.90,
1,23,19,548,54.00,43.40,
1,23,20,549,53.10,43.00,
1,23,21,550,53.10,43.00,
1,23,22,551,52.00,42.40,
1,23,23,552,50.00,41.10,
1,24,0,553,48.00,40.00,
1,24,1,554,43.00,37.40,
1,24,2,555,37.00,34.40,
1,24,3,556,41.00,37.50,
1,24,4,557,42.10,38.90,
1,24,5,558,46.90,43.10,
1,24,6,559,48.00,45.00,
1,24,7,560,48.00,45.40,
1,24,8,561,48.00,46.00,
1,24,9,562,48.00,46.40,
1,24,10,563,48.90,47.80,
1,24,11,564,48.90,48.40,
1,24,12,565,50.00,49.40,
1,24,13,566,50.00,49.40,
1,24,14,567,52.00,50.90,
1,24,15,568,53.10,52.00,
1,24,16,569,51.10,50.50,
1,24,17,570,52.00,52.00,
1,24,18,571,50.00,50.00,
1,24,19,572,52.00,52.00,
1,24,20,573,52.00,52.00,
1,24,21,574,51.10,51.10,
1,24,22,575,52.00,52.00,
1,24,23,576,52.00,52.00,
1,25,0,577,48.90,48.90,
1,25,1,578,50.00,50.00,
1,25,2,579,51.10,51.10,
1,25,3,580,50.00,50.00,
1,25,4,581,48.90,48.90,
1,25,5,582,48.00,48.00,
1,25,6,583,46.00,46.00,
1,25,7,584,46.00,46.00,
1,25,8,585,50.00,50.00,
1,25,9,586,53.10,52.40,
1,25,10,587,54.00,52.80,
1,25,11,588,54.00,52.80,
1,25,12,589,54.00,52.80,
1,25,13,590,55.00,53.20,
1,25,14,591,55.90,53.60,
1,25,15,592,55.00,53.20,
1,25,16,593,54.00,53.40,
1,25,17,594,55.00,53.80,
1,25,18,595,55.90,53.60,
1,25,19,596,57.00,54.10,
1,25,20,597,60.10,55.30,
1,25,21,598,57.00,54.70,
1,25,22,599,55.00,55.00,
1,25,23,600,53.10,53.10,
1,26,0,601,53.10,53.10,
1,26,1,602,53.10,53.10,
1,26,2,603,54.00,54.00,
1,26,3,604,54.00,54.00,
1,26,4,605,53.10,53.10,
1,26,5,606,54.00,54.00,
1,26,6,607,54.00,54.00,
1,26,7,608,52.00,52.00,
1,26,8,609,52.00,52.00,
1,26,9,610,52.00,52.00,
1,26,10,611,53.10,53.10,
1,26,11,612,53.10,53.00,
1,26,12,613,54.00,54.00,
1,26,13,614,54.00,54.00,
1,26,14,615,55.00,55.00,
1,26,15,616,52.00,51.50,
1,26,16,617,46.90,45.90,
1,26,17,618,44.10,42.50,
1,26,18,619,42.10,40.60,
1,26,19,620,41.00,39.10,
1,26,20,621,37.90,36.60,
1,26,21,622,37.90,36.10,
1,26,22,623,37.00,35.20,
1,26,23,624,37.00,35.20,
1,27,0,625,37.00,35.20,
1,27,1,626,37.00,35.20,
1,27,2,627,37.00,35.20,
1,27,3,628,37.00,35.20,
1,27,4,629,37.00,34.80,
1,27,5,630,36.00,34.20,
1,27,6,631,36.00,34.20,
1,27,7,632,35.10,33.20,
1,27,8,633,35.10,33.20,
1,27,9,634,34.00,32.20,
1,27,10,635,34.00,32.20,
1,27,11,636,34.00,32.20,
1,27,12,637,34.00,32.20,
1,27,13,638,34.00,31.80,
1,27,14,639,36.00,33.40,
1,27,15,640,36.00,32.90,
1,27,16,641,35.10,31.60,
1,27,17,642,35.10,30.30,
1,27,18,643,34.00,29.70,
1,27,19,644,32.00,27.90,
1,27,20,645,30.90,27.20,
1,27,21,646,30.00,26.30,
1,27,22,647,28.90,25.70,
1,27,23,648,28.00,24.90,
1,28,0,649,27.00,24.20,
1,28,1,650,27.00,23.90,
1,28,2,651,26.10,23.10,
1,28,3,652,25.00,22.40,
1,28,4,653,23.00,21.10,
1,28,5,654,21.00,19.40,
1,28,6,655,21.90,20.00,
1,28,7,656,21.00,19.40,
1,28,8,657,19.90,18.70,
1,28,9,658,24.10,21.80,
1,28,10,659,27.00,23.70,
1,28,11,660,30.00,25.30,
1,28,12,661,32.00,26.80,
1,28,13,662,35.10,28.70,
1,28,14,663,41.00,32.80,
1,28,15,664,44.10,35.20,
1,28,16,665,45.00,35.40,
1,28,17,666,45.00,35.10,
1,28,18,667,44.10,34.70,
1,28,19,668,41.00,32.90,
1,28,20,669,39.00,32.30,
1,28,21,670,37.00,31.40,
1,28,22,671,39.00,32.60,
1,28,23,672,43.00,34.60,
1,29,0,673,42.10,34.10,
1,29,1,674,42.10,34.10,
1,29,2,675,41.00,33.40,
1,29,3,676,41.00,33.40,
1,29,4,677,39.00,32.30,
1,29,5,678,37.00,31.20,
1,29,6,679,37.00,31.50,
1,29,7,680,30.00,27.40,
1,29,8,681,28.90,27.10,
1,29,9,682,37.00,32.80,
1,29,10,683,41.00,35.80,
1,29,11,684,43.00,38.10,
1,29,12,685,46.00,39.70,
1,29,13,686,46.00,39.70,
1,29,14,687,46.90,39.40,
1,29,15,688,48.00,40.00,
1,29,16,689,48.00,40.00,
1,29,17,690,48.00,39.30,
1,29,18,691,45.00,37.70,
1,29,19,692,41.00,35.10,
1,29,20,693,39.90,34.50,
1,29,21,694,35.10,32.50,
1,29,22,695,30.90,29.70,
1,29,23,696,30.00,28.80,
1,30,0,697,30.00,28.40,
1,30,1,698,27.00,25.90,
1,30,2,699,27.00,26.20,
1,30,3,700,26.10,25.30,
1,30,4,701,25.00,24.30,
1,30,5,702,25.00,24.30,
1,30,6,703,24.10,23.30,
1,30,7,704,27.00,25.90,
1,30,8,705,26.10,25.40,
1,30,9,706,34.00,31.50,
1,30,10,707,44.10,38.30,
1,30,11,708,48.90,41.70,
1,30,12,709,51.10,42.80,
1,30,13,710,54.00,43.80,
1,30,14,711,54.00,43.80,
1,30,15,712,55.90,44.30,
1,30,16,713,55.90,44.70,
1,30,17,714,55.00,43.60,
1,30,18,715,51.10,41.60,
1,30,19,716,46.90,39.80,
1,30,20,717,43.00,38.20,
1,30,21,718,42.10,37.70,
1,30,22,719,39.00,35.50,
1,30,23,720,37.90,34.90,
1,31,0,721,35.10,32.90,
1,31,1,722,33.10,31.30,
1,31,2,723,28.90,28.10,
1,31,3,724,28.90,28.10,
1,31,4,725,28.00,27.20,
1,31,5,726,27.00,26.60,
1,31,6,727,26.10,25.70,
1,31,7,728,27.00,26.20,
1,31,8,729,25.00,24.70,
1,31,9,730,28.90,28.10,
1,31,10,731,34.00,32.30,
1,31,11,732,37.00,34.40,
1,31,12,733,41.00,37.50,
1,31,13,734,43.00,38.20,
1,31,14,735,44.10,38.80,
1,31,15,736,46.00,40.50,
1,31,16,737,46.90,40.70,
1,31,17,738,48.00,41.60,
1,31,18,739,46.00,40.50,
1,31,19,740,44.20,39.20,
1,31,20,741,38.80,36.20,
1,31,21,742,36.70,34.60,
1,31,22,743,35.10,32.80,
1,31,23,744,33.60,31.40,
2,1,0,745,33.60,31.10,
2,1,1,746,33.40,30.50,
2,1,2,747,33.10,30.20,
2,1,3,748,32.90,29.70,
2,1,4,749,32.00,29.10,
2,1,5,750,31.60,28.20,
2,1,6,751,31.30,28.00,
2,1,7,752,30.00,26.40,
2,1,8,753,30.00,27.00,
2,1,9,754,30.00,26.10,
2,1,10,755,33.10,28.80,
2,1,11,756,34.00,30.00,
2,1,12,757,37.00,31.70,
2,1,13,758,39.90,32.70,
2,1,14,759,42.10,35.30,
2,1,15,760,44.10,35.80,
2,1,16,761,44.10,36.40,
2,1,17,762,44.10,36.40,
2,1,18,763,42.10,35.00,
2,1,19,764,41.00,34.30,
2,1,20,765,39.90,33.70,
2,1,21,766,39.90,33.40,
2,1,22,767,39.00,33.20,
2,1,23,768,37.90,32.50,
2,2,0,769,36.00,35.50,
2,2,1,770,37.00,32.00,
2,2,2,771,35.10,32.40,
2,2,3,772,35.10,32.00,
2,2,4,773,34.00,31.40,
2,2,5,774,35.10,32.00,
2,2,6,775,37.00,32.40,
2,2,7,776,37.00,33.10,
2,2,8,777,39.00,33.90,
2,2,9,778,37.90,34.40,
2,2,10,779,37.00,34.80,
2,2,11,780,37.00,35.60,
2,2,12,781,39.00,38.00,
2,2,13,782,39.00,37.50,
2,2,14,783,39.90,38.90,
2,2,15,784,41.00,39.50,
2,2,16,785,41.00,39.50,
2,2,17,786,39.90,38.50,
2,2,18,787,41.00,39.50,
2,2,19,788,41.00,39.50,
2,2,20,789,39.90,38.90,
2,2,21,790,39.90,38.90,
2,2,22,791,41.00,40.00,
2,2,23,792,42.10,40.60,
2,3,0,793,41.00,40.00,
2,3,1,794,41.00,40.00,
2,3,2,795,41.00,40.40,
2,3,3,796,42.10,41.00,
2,3,4,797,42.10,41.60,
2,3,5,798,43.00,42.00,
2,3,6,799,45.00,44.00,
2,3,7,800,45.00,44.00,
2,3,8,801,46.90,45.40,
2,3,9,802,46.00,45.00,
2,3,10,803,46.90,45.40,
2,3,11,804,48.00,46.40,
2,3,12,805,48.90,46.80,
2,3,13,806,48.90,47.40,
2,3,14,807,48.90,47.40,
2,3,15,808,50.00,48.30,
2,3,16,809,51.10,48.80,
2,3,17,810,51.10,48.80,
2,3,18,811,51.10,49.40,
2,3,19,812,52.00,49.20,
2,3,20,813,51.10,48.30,
2,3,21,814,51.10,47.30,
2,3,22,815,48.00,43.90,
2,3,23,816,46.00,42.50,
2,4,0,817,44.10,40.70,
2,4,1,818,42.10,39.20,
2,4,2,819,39.00,36.30,
